loc,smellsCount,assertionRoulette,conditionalTestLogic,constructorInitialization,defaultTest,duplicateAssert,eagerTest,emptyTest,generalFixture,lazyTest,magicNumberTest,mysteryGuest,printStatement,redundantAssertion,resourceOptimism,sensitiveEquality,sleepyTest,unknownTest,verboseTest,klass
6,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
64,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
25,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
13,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
16,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
20,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32,5,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
35,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,7,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
14,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
17,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
11,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
170,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
29,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
15,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
10,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
36,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
97,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
32,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
48,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
43,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
16,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
78,5,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
17,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
20,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
11,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
80,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
12,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
54,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
38,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,6,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
19,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
35,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
25,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
25,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
30,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
63,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
11,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
50,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
15,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
38,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
16,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
62,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,6,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
76,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
21,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
16,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,6,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
51,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
28,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
29,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
